eventDate,paddockId,value,paddockSize
6/01/2016,893,2385,4.73814061
6/01/2016,917,2280,2.292311486
6/01/2016,912,1971,3.80418638
6/01/2016,879,1661,2.710477511
6/01/2016,886,2785,5.030044973
6/01/2016,877,2209,2.508964169
6/01/2016,872,2571,1.107588235
6/01/2016,913,2074,6.458700545
6/01/2016,887,1742,5.679840426
6/01/2016,892,2003,2.923051995
6/01/2016,878,1605,2.163398011
6/01/2016,883,1145,1.581501563
6/01/2016,884,1693,3.042695608
6/01/2016,885,1726,3.667713163
6/01/2016,874,3197,2.441244515
6/01/2016,876,2089,5.326136969
6/01/2016,895,1707,3.120765478
6/01/2016,921,2051,5.148090268
6/01/2016,923,1950,3.129891734
6/01/2016,920,1906,2.754501266
6/01/2016,865,2154,2.24654384
2/02/2016,880,1495,2.215764453
2/02/2016,891,1776,3.058411991
2/02/2016,892,1609,2.923051995
2/02/2016,894,1792,8.903115776
2/02/2016,908,1539,6.507007785
2/02/2016,895,1660,3.120765478
2/02/2016,896,1948,6.542587138
2/02/2016,907,2191,4.230977739
2/02/2016,901,1981,5.43063771
2/02/2016,902,1985,2.811245684
2/02/2016,900,1921,8.22600469
2/02/2016,897,1762,5.240167843
2/02/2016,898,1972,10.10182421
2/02/2016,853,1708,3.998670166
2/02/2016,904,1661,3.729966835
2/02/2016,856,1477,2.497542403
2/02/2016,855,1888,4.494255067
2/02/2016,912,2046,3.80418638
2/02/2016,918,2212,1.3796371
2/02/2016,917,2058,2.292311486
2/02/2016,915,1591,4.100257383
2/02/2016,909,1494,3.398476422
2/02/2016,910,1358,3.483488476
2/02/2016,921,2036,5.148090268
2/02/2016,923,1693,3.129891734
2/02/2016,933,1462,3.463323135
2/02/2016,932,1744,3.226488473
2/02/2016,931,2036,3.373327961
2/02/2016,934,2118,3.058029825
2/02/2016,935,1672,2.975802209
2/02/2016,936,2155,3.294614693
2/02/2016,937,1525,5.194722556
2/02/2016,877,1938,2.508964169
2/02/2016,882,1891,4.026138175
2/02/2016,872,1823,1.107588235
2/02/2016,881,1235,3.308539222
2/02/2016,851,2470,5.074070584
2/02/2016,940,1659,2.374920961
2/02/2016,945,1631,7.274207882
2/02/2016,941,1218,8.838684959
2/02/2016,876,1739,5.326136969
2/02/2016,875,1290,2.297550985
2/02/2016,884,1609,3.042695608
2/02/2016,886,1959,5.030044973
2/02/2016,887,2123,5.679840426
2/02/2016,885,1918,3.667713163
2/02/2016,878,1745,2.163398011
2/02/2016,879,1686,2.710477511
2/02/2016,938,1840,5.944417265
2/02/2016,939,1520,5.291838734
2/02/2016,903,1524,4.541210638
2/02/2016,924,2055,2.124841665
2/02/2016,925,1584,4.647761062
2/02/2016,926,1327,5.07119798
2/02/2016,883,1059,1.581501563
2/02/2016,873,1613,3.896162752
2/02/2016,863,1687,3.725488777
2/02/2016,862,1632,2.52104187
2/02/2016,852,1479,3.344493897
2/02/2016,889,2364,3.555629809
2/02/2016,890,2082,2.918525691
2/02/2016,919,2552,2.9301987
2/02/2016,905,1501,4.382879075
2/02/2016,944,1076,10.92204744
2/02/2016,922,2037,3.445599554
2/02/2016,928,1638,3.145816446
2/02/2016,929,1436,2.972386725
2/02/2016,930,1367,2.841997011
2/02/2016,860,2103,7.023859853
26/02/2016,860,1487,7.023859853
26/02/2016,856,1976,2.497542403
26/02/2016,880,1754,2.215764453
26/02/2016,909,1482,3.398476422
26/02/2016,910,1366,3.483488476
26/02/2016,924,1767,2.124841665
26/02/2016,875,1414,2.297550985
26/02/2016,852,1429,3.344493897
26/02/2016,926,1708,5.07119798
26/02/2016,940,1688,2.374920961
26/02/2016,941,1218,8.838684959
26/02/2016,944,1646,10.92204744
26/02/2016,945,1945,7.274207882
26/02/2016,915,1836,4.100257383
26/02/2016,891,1608,3.058411991
26/02/2016,900,1921,8.22600469
26/02/2016,902,2088,2.811245684
26/02/2016,903,1203,4.541210638
26/02/2016,904,2126,3.729966835
26/02/2016,896,2077,6.542587138
26/02/2016,897,1734,5.240167843
26/02/2016,853,1781,3.998670166
26/02/2016,855,2034,4.494255067
26/02/2016,907,2039,4.230977739
26/02/2016,919,1944,2.9301987
26/02/2016,894,1823,8.903115776
26/02/2016,925,1630,4.647761062
26/02/2016,939,1624,5.291838734
26/02/2016,937,1463,5.194722556
26/02/2016,917,2010,2.292311486
26/02/2016,918,2111,1.3796371
26/02/2016,912,1808,3.80418638
26/02/2016,893,1762,4.73814061
26/02/2016,882,1589,4.026138175
26/02/2016,879,2153,2.710477511
26/02/2016,886,2019,5.030044973
26/02/2016,877,1612,2.508964169
26/02/2016,872,1838,1.107588235
26/02/2016,862,1762,2.52104187
26/02/2016,851,2841,5.074070584
26/02/2016,931,1773,3.373327961
26/02/2016,932,1642,3.226488473
26/02/2016,935,1579,2.975802209
26/02/2016,936,2039,3.294614693
26/02/2016,938,2280,5.944417265
26/02/2016,887,1716,5.679840426
26/02/2016,889,1901,3.555629809
26/02/2016,890,1849,2.918525691
26/02/2016,892,1916,2.923051995
26/02/2016,878,1581,2.163398011
26/02/2016,883,1544,1.581501563
26/02/2016,884,1675,3.042695608
26/02/2016,885,2499,3.667713163
26/02/2016,874,2338,2.441244515
26/02/2016,876,1564,5.326136969
26/02/2016,863,1845,3.725488777
26/02/2016,873,1432,3.896162752
26/02/2016,908,1620,6.507007785
26/02/2016,921,1917,5.148090268
26/02/2016,895,1514,3.120765478
26/02/2016,933,1442,3.463323135
26/02/2016,923,1340,3.129891734
26/02/2016,928,1561,3.145816446
26/02/2016,929,1631,2.972386725
26/02/2016,930,1359,2.841997011
26/02/2016,881,1507,3.308539222
26/02/2016,934,2028,3.058029825
26/02/2016,922,2837,3.445599554
26/02/2016,920,1425,2.754501266
26/02/2016,868,1550,2.125117523
26/02/2016,865,1931,2.24654384
22/03/2016,854,2403,0.75227456
22/03/2016,856,2403,2.497542403
22/03/2016,882,2220,4.026138175
31/03/2016,926,1629,5.07119798
31/03/2016,925,1902,4.647761062
31/03/2016,924,1770,2.124841665
31/03/2016,917,1778,2.292311486
31/03/2016,918,2174,1.3796371
31/03/2016,912,1991,3.80418638
31/03/2016,895,1648,3.120765478
31/03/2016,908,1614,6.507007785
31/03/2016,860,1952,7.023859853
31/03/2016,920,1473,2.754501266
31/03/2016,868,1263,2.125117523
31/03/2016,919,2032,2.9301987
31/03/2016,907,1822,4.230977739
31/03/2016,902,1990,2.811245684
31/03/2016,896,1462,6.542587138
31/03/2016,900,1328,8.22600469
31/03/2016,898,1681,10.10182421
31/03/2016,905,2183,4.382879075
31/03/2016,903,1341,4.541210638
31/03/2016,904,1626,3.729966835
31/03/2016,853,1981,3.998670166
31/03/2016,897,1593,5.240167843
31/03/2016,855,1700,4.494255067
31/03/2016,930,1531,2.841997011
31/03/2016,939,2457,5.291838734
31/03/2016,938,2062,5.944417265
31/03/2016,937,2309,5.194722556
31/03/2016,936,2278,3.294614693
31/03/2016,935,1913,2.975802209
31/03/2016,934,2133,3.058029825
31/03/2016,931,1249,3.373327961
31/03/2016,932,1453,3.226488473
31/03/2016,933,1456,3.463323135
31/03/2016,929,1456,2.972386725
31/03/2016,928,1692,3.145816446
31/03/2016,922,1900,3.445599554
31/03/2016,923,1481,3.129891734
31/03/2016,921,1702,5.148090268
31/03/2016,915,1459,4.100257383
31/03/2016,910,1658,3.483488476
31/03/2016,909,1529,3.398476422
31/03/2016,882,1282,4.026138175
31/03/2016,856,1589,2.497542403
31/03/2016,881,1303,3.308539222
31/03/2016,889,1999,3.555629809
31/03/2016,880,1701,2.215764453
31/03/2016,862,2401,2.52104187
31/03/2016,863,2789,3.725488777
31/03/2016,872,1765,1.107588235
31/03/2016,877,1793,2.508964169
31/03/2016,879,2054,2.710477511
31/03/2016,883,1487,1.581501563
31/03/2016,878,2195,2.163398011
31/03/2016,875,1762,2.297550985
31/03/2016,884,2443,3.042695608
31/03/2016,885,2730,3.667713163
31/03/2016,876,1739,5.326136969
31/03/2016,874,1734,2.441244515
31/03/2016,941,1353,8.838684959
31/03/2016,945,1365,7.274207882
31/03/2016,944,1399,10.92204744
31/03/2016,940,1534,2.374920961
31/03/2016,852,1240,3.344493897
31/03/2016,851,2032,5.074070584
31/03/2016,894,1823,8.903115776
31/03/2016,865,1722,2.24654384
31/03/2016,886,1411,5.030044973
31/03/2016,873,1253,3.896162752
31/03/2016,892,1774,2.923051995
31/03/2016,893,1956,4.73814061
31/03/2016,887,1987,5.679840426
31/03/2016,890,1574,2.918525691
31/03/2016,891,1570,3.058411991
27/04/2016,890,1466,2.918525691
27/04/2016,892,1348,2.923051995
27/04/2016,891,1301,3.058411991
27/04/2016,889,1966,3.555629809
27/04/2016,880,1324,2.215764453
27/04/2016,872,1740,1.107588235
27/04/2016,877,1734,2.508964169
27/04/2016,879,1533,2.710477511
27/04/2016,876,1653,5.326136969
27/04/2016,865,1295,2.24654384
27/04/2016,874,1188,2.441244515
27/04/2016,863,1608,3.725488777
27/04/2016,883,1210,1.581501563
27/04/2016,862,1656,2.52104187
27/04/2016,878,2032,2.163398011
27/04/2016,875,1249,2.297550985
27/04/2016,940,1448,2.374920961
27/04/2016,851,1868,5.074070584
27/04/2016,852,1244,3.344493897
27/04/2016,944,1121,10.92204744
27/04/2016,873,1527,3.896162752
27/04/2016,895,1193,3.120765478
27/04/2016,908,1892,6.507007785
27/04/2016,894,1589,8.903115776
27/04/2016,887,1488,5.679840426
27/04/2016,941,1173,8.838684959
27/04/2016,945,1796,7.274207882
27/04/2016,905,2741,4.382879075
27/04/2016,868,1631,2.125117523
27/04/2016,903,1505,4.541210638
27/04/2016,855,1896,4.494255067
27/04/2016,904,1842,3.729966835
27/04/2016,853,1575,3.998670166
27/04/2016,898,1329,10.10182421
27/04/2016,897,1474,5.240167843
27/04/2016,900,1421,8.22600469
27/04/2016,902,1774,2.811245684
27/04/2016,901,1573,5.43063771
27/04/2016,920,2243,2.754501266
27/04/2016,896,1454,6.542587138
27/04/2016,885,1725,3.667713163
27/04/2016,893,1824,4.73814061
27/04/2016,886,1468,5.030044973
27/04/2016,884,1686,3.042695608
27/04/2016,907,1715,4.230977739
27/04/2016,860,1612,7.023859853
27/04/2016,919,1641,2.9301987
27/04/2016,928,1481,3.145816446
27/04/2016,922,1565,3.445599554
27/04/2016,927,2200,6.982018381
27/04/2016,926,1892,5.07119798
27/04/2016,925,1606,4.647761062
27/04/2016,924,2139,2.124841665
27/04/2016,923,1356,3.129891734
27/04/2016,917,1860,2.292311486
27/04/2016,929,1563,2.972386725
27/04/2016,930,1361,2.841997011
27/04/2016,933,1575,3.463323135
27/04/2016,931,1305,3.373327961
27/04/2016,932,1205,3.226488473
27/04/2016,934,1642,3.058029825
27/04/2016,939,1506,5.291838734
27/04/2016,938,1546,5.944417265
27/04/2016,937,1796,5.194722556
27/04/2016,936,1926,3.294614693
27/04/2016,935,1637,2.975802209
27/04/2016,921,1530,5.148090268
27/04/2016,910,1637,3.483488476
27/04/2016,909,1583,3.398476422
27/04/2016,915,2230,4.100257383
27/04/2016,912,2211,3.80418638
27/04/2016,918,2205,1.3796371
27/04/2016,856,1667,2.497542403
27/04/2016,882,1271,4.026138175
27/04/2016,881,1726,3.308539222
27/05/2016,894,1152,8.903115776
27/05/2016,892,1106,2.923051995
27/05/2016,890,1047,2.918525691
27/05/2016,891,1025,3.058411991
27/05/2016,889,1087,3.555629809
27/05/2016,877,1424,2.508964169
27/05/2016,879,1202,2.710477511
27/05/2016,878,1081,2.163398011
27/05/2016,862,1061,2.52104187
27/05/2016,863,1119,3.725488777
27/05/2016,885,1169,3.667713163
27/05/2016,893,1039,4.73814061
27/05/2016,873,1444,3.896162752
27/05/2016,887,1086,5.679840426
27/05/2016,886,1102,5.030044973
27/05/2016,884,1291,3.042695608
27/05/2016,883,1049,1.581501563
27/05/2016,875,1257,2.297550985
27/05/2016,865,1650,2.24654384
27/05/2016,876,1147,5.326136969
27/05/2016,874,1079,2.441244515
27/05/2016,940,1252,2.374920961
27/05/2016,851,1587,5.074070584
27/05/2016,852,1119,3.344493897
27/05/2016,941,1285,8.838684959
27/05/2016,944,1326,10.92204744
27/05/2016,945,1264,7.274207882
27/05/2016,908,1697,6.507007785
27/05/2016,895,1332,3.120765478
27/05/2016,860,2101,7.023859853
27/05/2016,902,1900,2.811245684
27/05/2016,901,1558,5.43063771
27/05/2016,868,2342,2.125117523
27/05/2016,920,2054,2.754501266
27/05/2016,919,1424,2.9301987
27/05/2016,907,1779,4.230977739
27/05/2016,896,1295,6.542587138
27/05/2016,905,1530,4.382879075
27/05/2016,900,1323,8.22600469
27/05/2016,898,1265,10.10182421
27/05/2016,903,2148,4.541210638
27/05/2016,904,1674,3.729966835
27/05/2016,853,1449,3.998670166
27/05/2016,897,1475,5.240167843
27/05/2016,882,1472,4.026138175
27/05/2016,856,1039,2.497542403
27/05/2016,927,1371,6.982018381
27/05/2016,926,1188,5.07119798
27/05/2016,925,1240,4.647761062
27/05/2016,924,1426,2.124841665
27/05/2016,917,1488,2.292311486
27/05/2016,918,1552,1.3796371
27/05/2016,939,1310,5.291838734
27/05/2016,938,1284,5.944417265
27/05/2016,937,1704,5.194722556
27/05/2016,933,1260,3.463323135
27/05/2016,930,1248,2.841997011
27/05/2016,906,1351,2.490331305
27/05/2016,931,1121,3.373327961
27/05/2016,932,1550,3.226488473
27/05/2016,936,1329,3.294614693
27/05/2016,934,1610,3.058029825
27/05/2016,935,1330,2.975802209
27/05/2016,929,1291,2.972386725
27/05/2016,928,1284,3.145816446
27/05/2016,922,1355,3.445599554
27/05/2016,923,1323,3.129891734
27/05/2016,921,1181,5.148090268
27/05/2016,910,1075,3.483488476
27/05/2016,909,1417,3.398476422
27/05/2016,915,1225,4.100257383
27/05/2016,912,1630,3.80418638
27/05/2016,855,1440,4.494255067
27/05/2016,881,1349,3.308539222
27/05/2016,872,1287,1.107588235
27/05/2016,880,1753,2.215764453
1/07/2016,881,1140,3.308539222
1/07/2016,856,1056,2.497542403
1/07/2016,872,1177,1.107588235
1/07/2016,882,1143,4.026138175
1/07/2016,880,1151,2.215764453
1/07/2016,912,1432,3.80418638
1/07/2016,915,1107,4.100257383
1/07/2016,909,1353,3.398476422
1/07/2016,910,1020,3.483488476
1/07/2016,921,1173,5.148090268
1/07/2016,923,1378,3.129891734
1/07/2016,922,1235,3.445599554
1/07/2016,928,1412,3.145816446
1/07/2016,929,1352,2.972386725
1/07/2016,930,1191,2.841997011
1/07/2016,933,1144,3.463323135
1/07/2016,932,1271,3.226488473
1/07/2016,931,1169,3.373327961
1/07/2016,934,1229,3.058029825
1/07/2016,935,1337,2.975802209
1/07/2016,936,1354,3.294614693
1/07/2016,937,1256,5.194722556
1/07/2016,938,1330,5.944417265
1/07/2016,939,1287,5.291838734
1/07/2016,905,1226,4.382879075
1/07/2016,853,1348,3.998670166
1/07/2016,904,1290,3.729966835
1/07/2016,855,1168,4.494255067
1/07/2016,903,1121,4.541210638
1/07/2016,884,971,3.042695608
1/07/2016,886,883,5.030044973
1/07/2016,887,913,5.679840426
1/07/2016,873,1131,3.896162752
1/07/2016,893,925,4.73814061
1/07/2016,885,1056,3.667713163
1/07/2016,889,925,3.555629809
1/07/2016,891,1021,3.058411991
1/07/2016,890,826,2.918525691
1/07/2016,892,900,2.923051995
1/07/2016,894,1040,8.903115776
1/07/2016,908,1044,6.507007785
1/07/2016,895,993,3.120765478
1/07/2016,896,1154,6.542587138
1/07/2016,901,1461,5.43063771
1/07/2016,902,1333,2.811245684
1/07/2016,900,1191,8.22600469
1/07/2016,918,1597,1.3796371
1/07/2016,917,1290,2.292311486
1/07/2016,924,1180,2.124841665
1/07/2016,925,1339,4.647761062
1/07/2016,926,1341,5.07119798
1/07/2016,927,1193,6.982018381
1/07/2016,851,1186,5.074070584
1/07/2016,852,1145,3.344493897
1/07/2016,940,1366,2.374920961
1/07/2016,945,1379,7.274207882
1/07/2016,944,1155,10.92204744
1/07/2016,941,1244,8.838684959
1/07/2016,874,1027,2.441244515
1/07/2016,865,1018,2.24654384
1/07/2016,875,1058,2.297550985
1/07/2016,883,874,1.581501563
1/07/2016,863,994,3.725488777
1/07/2016,862,920,2.52104187
1/07/2016,878,1083,2.163398011
1/07/2016,879,1036,2.710477511
1/07/2016,877,1149,2.508964169
1/07/2016,897,1163,5.240167843
1/07/2016,898,1041,10.10182421
29/07/2016,884,1057,3.042695608
29/07/2016,886,816,5.030044973
29/07/2016,876,970,5.326136969
29/07/2016,851,1113,5.074070584
29/07/2016,875,1120,2.297550985
29/07/2016,883,1024,1.581501563
29/07/2016,887,980,5.679840426
29/07/2016,893,850,4.73814061
29/07/2016,885,855,3.667713163
29/07/2016,863,945,3.725488777
29/07/2016,862,943,2.52104187
29/07/2016,878,1208,2.163398011
29/07/2016,879,930,2.710477511
29/07/2016,874,985,2.441244515
29/07/2016,877,1079,2.508964169
29/07/2016,882,1145,4.026138175
29/07/2016,881,1007,3.308539222
29/07/2016,880,1337,2.215764453
29/07/2016,889,868,3.555629809
29/07/2016,891,981,3.058411991
29/07/2016,890,1058,2.918525691
29/07/2016,892,1033,2.923051995
29/07/2016,896,1231,6.542587138
29/07/2016,945,1047,7.274207882
29/07/2016,904,1164,3.729966835
29/07/2016,918,1421,1.3796371
29/07/2016,915,1145,4.100257383
29/07/2016,944,1030,10.92204744
29/07/2016,910,1063,3.483488476
29/07/2016,921,1147,5.148090268
29/07/2016,922,1174,3.445599554
29/07/2016,933,1122,3.463323135
29/07/2016,934,1244,3.058029825
29/07/2016,938,1264,5.944417265
31/08/2016,917,1168,2.292311486
31/08/2016,924,1092,2.124841665
31/08/2016,925,1128,4.647761062
31/08/2016,926,1077,5.07119798
31/08/2016,927,1444,6.982018381
31/08/2016,921,1174,5.148090268
31/08/2016,922,1502,3.445599554
31/08/2016,929,1188,2.972386725
31/08/2016,933,1144,3.463323135
31/08/2016,931,1329,3.373327961
31/08/2016,934,1297,3.058029825
31/08/2016,936,1392,3.294614693
31/08/2016,938,1202,5.944417265
31/08/2016,915,1009,4.100257383
31/08/2016,910,1233,3.483488476
31/08/2016,883,1188,1.581501563
31/08/2016,863,1006,3.725488777
31/08/2016,862,1018,2.52104187
31/08/2016,878,1044,2.163398011
31/08/2016,879,986,2.710477511
31/08/2016,877,1061,2.508964169
31/08/2016,902,1688,2.811245684
31/08/2016,895,1087,3.120765478
31/08/2016,896,1283,6.542587138
31/08/2016,901,1387,5.43063771
31/08/2016,900,1288,8.22600469
31/08/2016,897,1143,5.240167843
31/08/2016,904,1251,3.729966835
31/08/2016,855,1371,4.494255067
31/08/2016,920,1305,2.754501266
31/08/2016,907,1351,4.230977739
31/08/2016,860,1382,7.023859853
31/08/2016,884,990,3.042695608
31/08/2016,886,919,5.030044973
31/08/2016,887,1029,5.679840426
31/08/2016,893,967,4.73814061
31/08/2016,885,1022,3.667713163
31/08/2016,889,991,3.555629809
31/08/2016,891,986,3.058411991
31/08/2016,890,937,2.918525691
31/08/2016,892,949,2.923051995
31/08/2016,894,1069,8.903115776
31/08/2016,919,1384,2.9301987
31/08/2016,868,1196,2.125117523
31/08/2016,851,1017,5.074070584
31/08/2016,876,911,5.326136969
31/08/2016,875,970,2.297550985
31/08/2016,874,1001,2.441244515
31/08/2016,945,1108,7.274207882
31/08/2016,944,1147,10.92204744
31/08/2016,941,1244,8.838684959
31/08/2016,865,1160,2.24654384
31/08/2016,882,1029,4.026138175
31/08/2016,881,1126,3.308539222
31/08/2016,880,1114,2.215764453
31/08/2016,856,1047,2.497542403
31/08/2016,912,1139,3.80418638
31/08/2016,918,1556,1.3796371
15/09/2016,851,1081,5.074070584
15/09/2016,862,998,2.52104187
15/09/2016,863,1022,3.725488777
15/09/2016,865,1050,2.24654384
15/09/2016,874,1108,2.441244515
15/09/2016,875,1211,2.297550985
15/09/2016,876,1017,5.326136969
15/09/2016,877,1047,2.508964169
15/09/2016,878,1038,2.163398011
15/09/2016,879,989,2.710477511
15/09/2016,881,1137,3.308539222
15/09/2016,856,1206,2.497542403
15/09/2016,860,1334,7.023859853
15/09/2016,868,1280,2.125117523
15/09/2016,880,937,2.215764453
15/09/2016,882,1116,4.026138175
15/09/2016,920,1067,2.754501266
15/09/2016,915,1326,4.100257383
15/09/2016,918,1387,1.3796371
15/09/2016,917,1225,2.292311486
15/09/2016,912,1396,3.80418638
15/09/2016,884,999,3.042695608
15/09/2016,885,1010,3.667713163
15/09/2016,886,1073,5.030044973
15/09/2016,887,1124,5.679840426
15/09/2016,889,1084,3.555629809
15/09/2016,890,986,2.918525691
15/09/2016,891,1008,3.058411991
15/09/2016,892,984,2.923051995
15/09/2016,893,1105,4.73814061
3/10/2016,872,1738,1.107588235
3/10/2016,881,1318,3.308539222
3/10/2016,880,1434,2.215764453
3/10/2016,882,1440,4.026138175
3/10/2016,856,1553,2.497542403
3/10/2016,912,1570,3.80418638
3/10/2016,918,1825,1.3796371
3/10/2016,917,1819,2.292311486
3/10/2016,924,2216,2.124841665
3/10/2016,925,1634,4.647761062
3/10/2016,921,1661,5.148090268
3/10/2016,923,1382,3.129891734
3/10/2016,922,1465,3.445599554
3/10/2016,928,1600,3.145816446
3/10/2016,929,1544,2.972386725
3/10/2016,930,1550,2.841997011
3/10/2016,933,1482,3.463323135
3/10/2016,932,1683,3.226488473
3/10/2016,931,1446,3.373327961
3/10/2016,934,1534,3.058029825
3/10/2016,935,1577,2.975802209
3/10/2016,936,1632,3.294614693
3/10/2016,937,1547,5.194722556
3/10/2016,938,1612,5.944417265
3/10/2016,939,1753,5.291838734
3/10/2016,926,1753,5.07119798
3/10/2016,927,1711,6.982018381
3/10/2016,915,1530,4.100257383
3/10/2016,909,1606,3.398476422
3/10/2016,910,1387,3.483488476
3/10/2016,876,1301,5.326136969
3/10/2016,875,1304,2.297550985
3/10/2016,883,1382,1.581501563
3/10/2016,862,1129,2.52104187
3/10/2016,878,1284,2.163398011
3/10/2016,852,1668,3.344493897
3/10/2016,874,1205,2.441244515
3/10/2016,940,1463,2.374920961
3/10/2016,945,1435,7.274207882
3/10/2016,944,1421,10.92204744
3/10/2016,941,1429,8.838684959
3/10/2016,865,1243,2.24654384
3/10/2016,863,1200,3.725488777
3/10/2016,879,1203,2.710477511
3/10/2016,877,1367,2.508964169
3/10/2016,897,1553,5.240167843
3/10/2016,898,1464,10.10182421
3/10/2016,905,1317,4.382879075
3/10/2016,906,1194,2.490331305
3/10/2016,853,1607,3.998670166
3/10/2016,904,1587,3.729966835
3/10/2016,855,1532,4.494255067
3/10/2016,920,1546,2.754501266
3/10/2016,860,1511,7.023859853
3/10/2016,907,1441,4.230977739
3/10/2016,868,2257,2.125117523
3/10/2016,902,1585,2.811245684
3/10/2016,919,1415,2.9301987
3/10/2016,901,1835,5.43063771
3/10/2016,900,1570,8.22600469
3/10/2016,884,1241,3.042695608
3/10/2016,886,1273,5.030044973
3/10/2016,887,1344,5.679840426
3/10/2016,873,1868,3.896162752
3/10/2016,893,1419,4.73814061
3/10/2016,885,1350,3.667713163
3/10/2016,889,1393,3.555629809
3/10/2016,891,1202,3.058411991
3/10/2016,890,1261,2.918525691
3/10/2016,892,1205,2.923051995
3/10/2016,894,1552,8.903115776
3/10/2016,851,1546,5.074070584
3/10/2016,903,1341,4.541210638
4/10/2016,855,1532,4.494255067
4/10/2016,903,1341,4.541210638
4/10/2016,896,1450,6.542587138
4/10/2016,897,1553,5.240167843
4/10/2016,898,1464,10.10182421
4/10/2016,905,1317,4.382879075
4/10/2016,906,1194,2.490331305
4/10/2016,853,1607,3.998670166
4/10/2016,904,1587,3.729966835
1/11/2016,889,1476,3.555629809
1/11/2016,891,1502,3.058411991
1/11/2016,890,1574,2.918525691
1/11/2016,892,1441,2.923051995
1/11/2016,940,1648,2.374920961
1/11/2016,894,1507,8.903115776
1/11/2016,945,1744,7.274207882
1/11/2016,944,1550,10.92204744
1/11/2016,941,1541,8.838684959
1/11/2016,865,1473,2.24654384
1/11/2016,917,1682,2.292311486
1/11/2016,903,1275,4.541210638
1/11/2016,925,1581,4.647761062
1/11/2016,926,1607,5.07119798
1/11/2016,927,1940,6.982018381
1/11/2016,875,1472,2.297550985
1/11/2016,878,1732,2.163398011
1/11/2016,883,1351,1.581501563
1/11/2016,862,1374,2.52104187
1/11/2016,851,1614,5.074070584
1/11/2016,876,1569,5.326136969
1/11/2016,884,1430,3.042695608
1/11/2016,886,1508,5.030044973
1/11/2016,887,1749,5.679840426
1/11/2016,893,1593,4.73814061
1/11/2016,885,1466,3.667713163
1/11/2016,863,1496,3.725488777
1/11/2016,879,1466,2.710477511
1/11/2016,874,1444,2.441244515
1/11/2016,877,1722,2.508964169
1/11/2016,882,1576,4.026138175
1/11/2016,872,1689,1.107588235
1/11/2016,881,1635,3.308539222
1/11/2016,880,1468,2.215764453
1/11/2016,856,2002,2.497542403
1/11/2016,912,1625,3.80418638
1/11/2016,915,1726,4.100257383
1/11/2016,909,1486,3.398476422
1/11/2016,910,1569,3.483488476
1/11/2016,921,1896,5.148090268
1/11/2016,922,1682,3.445599554
1/11/2016,929,1418,2.972386725
1/11/2016,933,1604,3.463323135
1/11/2016,931,1452,3.373327961
1/11/2016,935,1764,2.975802209
1/11/2016,937,1767,5.194722556
1/11/2016,939,1712,5.291838734
1/11/2016,897,2043,5.240167843
1/11/2016,853,1664,3.998670166
1/11/2016,904,1840,3.729966835
1/11/2016,855,2023,4.494255067
1/11/2016,918,1947,1.3796371
1/11/2016,895,1748,3.120765478
1/11/2016,896,1444,6.542587138
1/11/2016,901,2050,5.43063771
1/11/2016,902,1616,2.811245684
1/11/2016,900,1567,8.22600469
1/11/2016,920,1837,2.754501266
1/11/2016,860,1461,7.023859853
1/11/2016,907,1583,4.230977739
1/11/2016,868,2032,2.125117523
1/11/2016,919,1459,2.9301987
2/11/2016,884,1430,3.042695608
2/11/2016,886,1508,5.030044973
2/11/2016,887,1749,5.679840426
2/11/2016,893,1593,4.73814061
2/11/2016,885,1466,3.667713163
2/11/2016,889,1476,3.555629809
2/11/2016,891,1502,3.058411991
2/11/2016,890,1574,2.918525691
2/11/2016,892,1441,2.923051995
2/11/2016,894,1507,8.903115776
2/11/2016,865,1473,2.24654384
2/11/2016,851,1614,5.074070584
2/11/2016,876,1569,5.326136969
2/11/2016,875,1472,2.297550985
2/11/2016,883,1351,1.581501563
2/11/2016,863,1496,3.725488777
2/11/2016,862,1374,2.52104187
2/11/2016,878,1732,2.163398011
2/11/2016,874,1444,2.441244515
2/11/2016,940,1648,2.374920961
2/11/2016,945,1744,7.274207882
2/11/2016,944,1550,10.92204744
2/11/2016,941,1541,8.838684959
1/12/2016,909,1424,3.398476422
1/12/2016,910,1476,3.483488476
1/12/2016,892,1626,2.923051995
1/12/2016,883,1614,1.581501563
1/12/2016,878,1771,2.163398011
1/12/2016,884,1303,3.042695608
1/12/2016,863,1458,3.725488777
1/12/2016,889,1629,3.555629809
1/12/2016,890,1877,2.918525691
1/12/2016,887,1917,5.679840426
1/12/2016,885,1454,3.667713163
1/12/2016,876,1705,5.326136969
1/12/2016,915,1796,4.100257383
1/12/2016,891,1573,3.058411991
1/12/2016,921,1636,5.148090268
1/12/2016,923,2166,3.129891734
1/12/2016,897,1917,5.240167843
1/12/2016,903,1470,4.541210638
1/12/2016,904,1552,3.729966835
1/12/2016,853,1828,3.998670166
1/12/2016,855,1917,4.494255067
1/12/2016,881,1820,3.308539222
1/12/2016,907,1825,4.230977739
1/12/2016,919,1739,2.9301987
1/12/2016,875,1628,2.297550985
1/12/2016,917,2004,2.292311486
1/12/2016,918,2014,1.3796371
1/12/2016,912,1832,3.80418638
1/12/2016,886,1712,5.030044973
1/12/2016,862,1546,2.52104187
1/12/2016,893,1900,4.73814061
1/12/2016,877,2023,2.508964169
